period,doc_id,comment,sentiment,sentiment_confidence,sentiment_source,location_raw,location_rank,location
post_election_upto_forming_government,2914,চারদিকে শুধু চাঁদার ছরাছরি।,negative,0.4478149245633246,model,Kishoreganj,1,Kishoreganj
post_election_upto_forming_government,2915,ওরে ত জামাত জামাত মনে হচ্ছে তদন্ত করা দরকার,positive,0.3479600368077881,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2916,লেতা,sarcastic_negative,0.3303131897118525,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2917,গুপ্ত গুপ্ত অ্যা,sarcastic_negative,0.3426067685596375,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2918,ঠিক মত সমঝোতা হয় নাই।,negative,0.3205058501635947,model,Rangpur,1,Rangpur
post_election_upto_forming_government,2919,সোনার ছেলেরা !,sarcastic_negative,0.38314130157343734,model,Rajshahi,1,Rajshahi
post_election_upto_forming_government,2920,জেলখানায় গিয়ে সমঝোতার ট্রেইনিং কোর্স শেষে ফুলের মালা দিয়ে বড দায়িত্বে পাওয়া যাবে বলে আশা কপছি...প্রমোশনাল অগ্রিম অভিনন্দন প্রিয় চান্দাভাই,negative,0.3483701802650569,model,Feni,1,Feni
post_election_upto_forming_government,2921,auto Driver mone hocce...,sarcastic_negative,0.36134821757072344,model,Comilla,1,Cumilla
post_election_upto_forming_government,2922,বিশাল নেতা,positive,0.33309258461945773,model,গাজীপুর,1,Gazipur
post_election_upto_forming_government,2923,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2924,আটক নামের নাটকে আমরা আর দেখতে চাইনা।,negative,0.36960187832525276,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2925,"""তারা একটি বড় দল, একটু আদটু করতেই পারে। আটক করার দরকার কি?""",negative,0.3762800057278655,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2926,এ তর রাব্বা,sarcastic_negative,0.3671423319283492,model,ঢাকা,1,Dhaka
post_election_upto_forming_government,2927,"""ওকে এখনো জিবতো রাখছে কেন, পাবলিক""",negative,0.34811493990963654,model,Barisal,1,Barishal
post_election_upto_forming_government,2928,মাশাল্লাহ,negative,0.34963645569020607,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2929,দূর মিয়া এগুলো সমঝোতা,positive,0.29636227799582443,model,পাবনা,1,পাবনা
post_election_upto_forming_government,2930,"""এটা তো নতুন কিছুই না, এতো ঘটা করে প্রচার এর কি আছে, সমঝোতা ভালো হইনি তাই""",sarcastic_negative,0.3537450952158686,model,Narail,1,Narail
post_election_upto_forming_government,2931,চাদা চমিক চাদা নেতা কোথায়,sarcastic_negative,0.358575287270655,model,Gazipur,1,Gazipur
post_election_upto_forming_government,2932,এটাকে চাঁদা বলিও না বৎস,negative,0.35679278563621436,model,Rajshahi,1,Rajshahi
post_election_upto_forming_government,2933,লেতা,sarcastic_negative,0.3303131897118525,model,Barisal,1,Barishal
post_election_upto_forming_government,2934,এগুলা নরমাল,sarcastic_negative,0.34726452853983447,model,Cumilla,1,Cumilla
post_election_upto_forming_government,2935,বাহ,sarcastic_negative,0.364670059862047,model,Feni,1,Feni
post_election_upto_forming_government,2936,সমঝোতা না করে তোমার ঈদের বকশিস চাওয়া উচিৎ হয়নি,negative,0.3554933678298385,model,Magura,1,Magura
post_election_upto_forming_government,2937,এখন বলবে এরা জামাত,sarcastic_negative,0.35275264135866213,model,সিলেট,1,Sylhet
post_election_upto_forming_government,2938,বিকেলে ছাড়া পাবে বিধায় উত্তম মাধ্যম হওয়া উচিত।,negative,0.3296448588735868,model,Khulna,1,Khulna
post_election_upto_forming_government,2939,দুর মিয়া আর নাম খুজে পান না নাকি.. সব যায়গায় ছাত্রদল যুবদল,positive,0.3710670005775364,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2940,ব্যবস্থা নেওয়া হোক,sarcastic_negative,0.45801625875811003,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2941,ভাই টেকেন নিয়ে যান নি,negative,0.39080847875765135,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2942,মুখ দেখে খুব নিষ্পাপ লাগছে,negative,0.32596972463217916,model,Rajshahi,1,Rajshahi
post_election_upto_forming_government,2943,গুবত,sarcastic_negative,0.3657623406111398,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2944,সমঝোতা করে নিলেই তো হত,neutral,0.2893135778802446,model,Barisal,1,Barishal
post_election_upto_forming_government,2945,মারহাবা,neutral,0.3167357788320523,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2946,বাহ খুব সুন্দর,sarcastic_negative,0.3979627023621652,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2947,মাশাল্লাহ,negative,0.34963645569020607,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2948,ফেসবুকে শুধু দেখা যায় বাস্তবে তো দেখা যায় না,neutral,0.3125921385135673,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2949,ঐ নেতা এবং একে কমিটি অনুমোদন দেওয়া সবাইকে ক্লিন হাটের আওতায় আনা হওক।,negative,0.364140480457245,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2950,জনগন গুজবে কান দিয়েন না।,negative,0.42523883650166927,model,Lalmonirhat,1,Lalmonirhat
post_election_upto_forming_government,2951,বাহ বাহ,sarcastic_negative,0.364670059862047,model,Barisal,1,Barishal
post_election_upto_forming_government,2952,জামাত শিবির বলে চালিয়ে দেওয়া যায় না,negative,0.28574738840746083,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2953,সমঝোতার,sarcastic_negative,0.32088447486700766,model,সাতক্ষীরা,1,সাতক্ষীরা
post_election_upto_forming_government,2954,দাদা নাই সমঝোতা,sarcastic_negative,0.41532495463006636,model,Sylhet,1,Sylhet
post_election_upto_forming_government,2955,"""কামড়া কামড়ির কি দরকার? সমঝোতা করে নিলেই তো হয়,""",positive,0.306917936041229,model,Mymensingh,1,Mymensingh
post_election_upto_forming_government,2956,এরা চাঁদা তুলে প্রশাসন কি করে,sarcastic_negative,0.364008420190402,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2957,এগুলো কি এতই অপদার্থ যে বাসা বাড়িতে কিংবা ভিক্ষা করে দুই বেলা খাবার যোগাড় করতে পারে না?,positive,0.3608510496412268,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2958,"""আটক করে কি লাভ,একদিক দিয়ে ঢুকিয়ে অন্য দিক দিয়ে বের হয়ে যাবে,,,জনগন এর বাত মরছে আরো মরবে""",positive,0.37211452726005145,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2959,গুজব,sarcastic_negative,0.33846978459770133,model,Barisal,1,Barishal
post_election_upto_forming_government,2960,চাদা ত সরকার এর সম্পদ সমস্যা কি,sarcastic_negative,0.5554813715435108,model,গাজীপুর,1,Gazipur
post_election_upto_forming_government,2961,ব্যাপার না,negative,0.3298593862985291,model,Barisal,1,Barishal
post_election_upto_forming_government,2962,Sonar sela,sarcastic_negative,0.32939436946163553,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2963,Tuhin Coxs এসব কি ভাই?,sarcastic_negative,0.3373355725784527,model,Cox's Bazar,1,Cox's Bazar
post_election_upto_forming_government,2964,এগুলো চাদা না সমজতা,positive,0.33628628024039786,model,ভোলা,1,ভোলা
post_election_upto_forming_government,2965,সব সমঝোতা,positive,0.2886542868062875,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2966,ফিডাচ্ছা কিল্লাই,sarcastic_negative,0.3485223254055596,model,Narayanganj,1,Narayanganj
post_election_upto_forming_government,2967,কমর ভাইঙ্গা দে,sarcastic_negative,0.3418233958927775,model,গাজীপুর,1,Gazipur
post_election_upto_forming_government,2968,এগুলা চাদা না সমঝোতা,sarcastic_negative,0.34461363720326377,model,Comilla,1,Cumilla
post_election_upto_forming_government,2969,বাহ,sarcastic_negative,0.364670059862047,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2970,সমঝোতা,sarcastic_negative,0.3761403687479077,model,গাইবান্ধা,1,গাইবান্ধা
post_election_upto_forming_government,2971,এইডা আবার তেমন কি ?? যে নিউজ করা লাগবে !!,positive,0.3576307920615805,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2972,তাকে খালি পিঠার উপরে রাখো।,sarcastic_negative,0.35297313505654426,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2973,Alhamdulila Alhamdulila Alhamdulila Alhamdulila Alhamdulila Alhamdulila,sarcastic_negative,0.3590361436586533,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2974,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,2975,মারহাবা,neutral,0.3167357788320523,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2976,"""সমঝোতা করে নেওয়া হালাল, যত্তসব নষ্টদের দখলে।""",positive,0.27774940034881807,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2977,প্ল্যান বাস্তবায়ন হচ্ছে,sarcastic_negative,0.3516115658830608,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2978,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2979,Ader police a dan,sarcastic_negative,0.3247906693103249,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2980,জামায়াতের বলে চালিয়ে দেওয়া যায় না,positive,0.3329323597093018,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2981,পিডা বেদম পিডা!,negative,0.3392008634201288,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2982,Akta tader pesaa o nesaa,neutral,0.2948875914971306,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2983,গরম ডিমের থেরাপি দেয়া হৌক,negative,0.35232889664110706,model,কুমিল্লা,1,Cumilla
post_election_upto_forming_government,2984,হাতেনাতে,sarcastic_negative,0.38964499720314827,model,রংপুর,1,Rangpur
post_election_upto_forming_government,2985,Jr RifatZaber HossainNafiul Alfee বড় ভাইয়েরা আদর্শে আদর্শিক হতে চাচ্ছে,negative,0.34113355957376407,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2986,Alhamdulilla,sarcastic_negative,0.345404812347511,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2987,"""উনাকে ফখরুল সাহেবের কাছে পাঠানো হোক, দুজনেরই সুষ্ঠু বিচার আশা করছি""",negative,0.31339743965987144,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2988,বুজল না সমঝোতা করে নিলেই হত,negative,0.31316638377138883,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2989,গরম ডিম দেও বাবুটাকে,sarcastic_negative,0.3566467616270895,model,Chandpur,1,Chandpur
post_election_upto_forming_government,2990,"""ছাত্রশিবি অথবা জামাত ইসলাম বলে চালিয়ে দেন,""",positive,0.4917439711855095,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2991,Eto somojotar chada,sarcastic_negative,0.3818152253039472,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2992,সংবাদকর্মীরা যদি কোন দলের গোলামী না করে ঠিকমতো নিউজ করে তাহলে দেশের অবস্থা কিছুটা ভালো হবে।,neutral,0.3636432183269958,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2993,সমঝোতা করে নেওয়ার পরও কেন আটক হল তীব্র নিন্দা জানাই,sarcastic_negative,0.4292911585937446,model,নরসিংদী,1,নরসিংদী
post_election_upto_forming_government,2994,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2995,এগুলো মনে হয় তারেক রহমান সাহেব প্রধানমন্ত্রী চোখে পড়ে না দেখেন না,positive,0.3715221515899677,model,Thakurgaon,1,Thakurgaon
post_election_upto_forming_government,2996,সমঝোতা হইনি?,sarcastic_negative,0.36571663194993087,model,রাজবাড়ী,1,রাজবাড়ী
post_election_upto_forming_government,2997,সমঝোতা করে নিতেছে চাদা বলবেন না দয়া করে,positive,0.43077392505624734,model,Dhaka,1,Dhaka
post_election_upto_forming_government,2998,আরো অনেক বড় বড় মাছ আছে,sarcastic_negative,0.43720315558998313,model,ফেনী,1,Feni
post_election_upto_forming_government,2999,উয়াউ,sarcastic_negative,0.3588013335058959,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3000,Banay nai,neutral,0.3702205706786607,model,শরীয়তপুর,1,শরীয়তপুর
post_election_upto_forming_government,3001,মারহাবা,neutral,0.3167357788320523,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3002,যুবক আটক বলবেন। এভাবে সরাসরি বলা ঠিক হচ্ছে না।,sarcastic_negative,0.37863339271451973,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3003,এটা চাদা না সমযোতা,negative,0.391757858072995,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3004,"""এতো শিবিরের নেতা দেখছি,,""",sarcastic_negative,0.3495480197064376,model,মেহেরপুর,1,মেহেরপুর
post_election_upto_forming_government,3005,এদিকে জনতা আটক করবে ওইদিকে প্রশাসন ছাড়ে দিবে,negative,0.3305280049335745,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3006,শুরু,sarcastic_negative,0.39677178238939453,model,কিশোরগঞ্জ,1,কিশোরগঞ্জ
post_election_upto_forming_government,3007,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Khulna,1,Khulna
post_election_upto_forming_government,3008,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Feni,1,Feni
post_election_upto_forming_government,3009,গুজব গুজব,sarcastic_negative,0.33846978459770133,model,লক্ষ্মীপুর,1,লক্ষ্মীপুর
post_election_upto_forming_government,3010,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3011,এর বিচি তে কয়েকটি ঠুকা মারা উচিত,neutral,0.43045156149162084,model,Bogra,1,Bogura
post_election_upto_forming_government,3012,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3013,ঈদের অগ্রিম বোনাস উত্তম মাধ্যম দেয়া হোক,negative,0.4167993592450171,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3014,আ হা কি আনন্দ আকাশে বাতাসে,sarcastic_negative,0.38319656449120476,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3015,সোনার ছেলে,sarcastic_negative,0.3563810383510708,model,Sylhet,1,Sylhet
post_election_upto_forming_government,3016,মারহাবা,neutral,0.3167357788320523,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3017,"""এবার চাঁদা গুলা পিছন দিয়ে দেন,,,""",negative,0.3614080712559798,model,Comilla,1,Cumilla
post_election_upto_forming_government,3018,সমঝোতা।,sarcastic_negative,0.3761403687479077,model,দিনাজপুর,1,দিনাজপুর
post_election_upto_forming_government,3019,লোক শান,negative,0.34449677308789894,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3020,"""চাদা তুলে হাজারো নেতা কর্মী , একজনকে গ্রেফতার দেখিয়ে আই ওয়াশ নিউজ দালালী ছাড়া আর কিছু না।""",positive,0.3649364594811842,model,Mymensingh,1,Mymensingh
post_election_upto_forming_government,3021,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3022,সমঝোতা করে ছেড়ে দেওয়া হোক।,neutral,0.2804126999069734,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3023,সুন্দর করে সমঝোতা করতে পারেনাই। কিছু প্রশিক্ষণ দরকার।,positive,0.36142307127103995,model,Sunamganj,1,Sunamganj
post_election_upto_forming_government,3024,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3025,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3026,বেপার না তাদের তো সব সমঝোতার মাধ্যমে হালাল,sarcastic_negative,0.33988869100012326,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3027,নেক্সট,sarcastic_negative,0.4202941635547953,model,ঢাকা,1,Dhaka
post_election_upto_forming_government,3028,কাজ করে খেতে কি হয়।,neutral,0.3860367871644947,model,যশোর,1,যশোর
post_election_upto_forming_government,3029,কোন ব্যাপার নাহ,negative,0.36169567021302357,model,Khulna,1,Khulna
post_election_upto_forming_government,3030,এটা চাদা না সম জোতা,sarcastic_negative,0.38416140772851115,model,Barisal,1,Barishal
post_election_upto_forming_government,3031,এসব টেলি ফিল্ম,sarcastic_negative,0.38774271120398396,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3032,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Barisal,1,Barishal
post_election_upto_forming_government,3033,১০ বছরের জেল দেয়া হউক কোন আপিল করে এরা না বের হতে পারে,sarcastic_negative,0.4272269610555083,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3034,চাঁদার বিরুদ্ধে দেশের সাধারণ জনগন রাস্তায় নেমে আন্দোলন করবে খুব শীঘ্রই।।।,negative,0.377033772227685,model,Rajshahi,1,Rajshahi
post_election_upto_forming_government,3035,"""সামনে ইদ, কেনাকাটা করা লাগবে তো।""",positive,0.3404592466287465,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3036,[সন্দেহজনক লিঙ্ক সরানো হয়েছে]...,negative,0.416875654002546,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3037,বিএনপির নেতা কর্মীরা হলেও রিমান্ডে নেওয়া দরকার,negative,0.5024837358256329,model,Bogra,1,Bogura
post_election_upto_forming_government,3038,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3039,সোনার ছেলে গড়বে সোনার দেশ।,positive,0.27769691400309526,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3040,সমাঝোতা,sarcastic_negative,0.4715169819909372,model,বরিশাল,1,Barishal
post_election_upto_forming_government,3041,ডাইরেক্ট একশান করে দাও।,sarcastic_negative,0.46234085406803777,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3042,৫ টা বছর টিভি চ্যানেল গুলা এই সব পোস্ট করে ইনকাম করবে সে জন্য তো নির্বাচন এ উলটা পালটা নিউজ করে ক্ষমতা আনলো,positive,0.4987296302327662,model,Khulna,1,Khulna
post_election_upto_forming_government,3043,সমোঝোতা বুঝো না?,sarcastic_negative,0.5221796118822194,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3044,সমঝোতাই ব‍্যর্থ নেতা পদ স্থগিত করা উচিত,positive,0.30337640438885877,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3045,কে জানি বলল জামাতরা চাঁদাবাজি করে সে কই,negative,0.3707904175139284,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3046,কি সোনার নেতা।,positive,0.34374942896121974,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3047,চারদিকে শুধু উন্নয়ন আর উন্নয়ন!,negative,0.30907597845361073,model,Comilla,1,Cumilla
post_election_upto_forming_government,3048,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3049,ঘন দোলাই দেন নাই...??,sarcastic_negative,0.3988720800679202,model,Cumilla,1,Cumilla
post_election_upto_forming_government,3050,সমঝোতা,sarcastic_negative,0.3761403687479077,model,ব্রাহ্মণবাড়িয়া,1,ব্রাহ্মণবাড়িয়া
post_election_upto_forming_government,3051,সম,sarcastic_negative,0.5069052714492838,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3052,"""এরা নেতা হয় কি ভাবে কোথাও মিছিল মিটিংয়ে কথা ও তু বলতে পারে না, নেতা হতে গেলে মিনিমাম শিক্ষার দরকার আছে এদের কি তা আছে""",negative,0.40531871124783614,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3053,জাতি ১নাম্বার হওয়ার অপেক্ষায়,negative,0.45638139094478636,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3054,উন্নয়ন,sarcastic_negative,0.34696786914233557,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3055,আস্তাগফিরুল্লাহ এইগুলা কি বলেন? পাপ হবে না মুক্তিযুদ্ধের পক্ষের শক্তির বিরুদ্ধে অপপ্রচার চালাচ্ছেন বট বাহিনী নাকি?,neutral,0.530633213471329,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3056,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3057,ওরে বেশি করে সরিষার তেল মাখান সব টিক হয়ে যাবে,positive,0.36224402581621257,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3058,ঈদ বোনাস,sarcastic_negative,0.32792461733225026,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3059,চমৎকার,negative,0.32798298592509084,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3060,সবই সমঝোতা,sarcastic_negative,0.3631909536186872,model,গাজীপুর,1,Gazipur
post_election_upto_forming_government,3061,এগুলো দু একটি বিচ্ছিন্ন ঘটনা এ ছাড়া চাঁদাবাজি ছিল স্বাভাবিক,negative,0.3431775532403217,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3062,De pida chikon jingla dia!!,sarcastic_negative,0.3790484909284952,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3063,গুড জব,negative,0.3366529046902968,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3064,কররে ভাই,neutral,0.31781003601210084,model,সিলেট,1,Sylhet
post_election_upto_forming_government,3065,এইডা নেতা ?,positive,0.35815490714119885,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3066,"""ওটা চাঁদা না ওটা সমঝোতা, আর এখন তাকে সমঝোতার মাধ্যমে """"উত্তম মাধ্যম"""" দিলেই হয়ে যাবে""",positive,0.32158168443255397,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3067,বিম্পির সব ছাপরি......,negative,0.39461685743866387,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3068,হয়তো বা সমঝোতার মাধ্যমে চাঁদা নিয়েছে।আগে করতো যুবলীগ আর এখন করছে যুবদল।,positive,0.3385531723799461,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3069,স্বইচ্ছায় প্রদান ভাই,negative,0.31973542897537877,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3070,অশিক্ষিত বেকারদের কর্মসংস্থান,positive,0.35213638301830175,model,Narayanganj,1,Narayanganj
post_election_upto_forming_government,3071,সমঝোতা।,sarcastic_negative,0.3761403687479077,model,কুমিল্লা,1,Cumilla
post_election_upto_forming_government,3072,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3073,এটা কে নেতা মনে হয় কোন অ্যাঙ্গেল থেকে,negative,0.3617488296964741,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3074,"""দরতে সময় লাগে না , ছরতেও সময়ে লাগেনা,ও কি সমঝোতা করে না।""",sarcastic_negative,0.31295912007638926,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3075,ইস....স্!,sarcastic_negative,0.42549683565382307,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3076,কি দেশ রে ভাই নিউজ মিডিয়া গুজব ছড়ায়,sarcastic_negative,0.33138050083375303,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3077,জোর করে তুলছিল নাকি সমন্বয় করে তুলেছিল চাঁদা,negative,0.33353993731190895,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3078,It's সমঝোতা,sarcastic_negative,0.3761403687479077,model,Barisal,1,Barishal
post_election_upto_forming_government,3079,কি যুগ আইলো আকাম করলেই কট,negative,0.47740501370559196,model,ভোলা,1,ভোলা
post_election_upto_forming_government,3080,Salar khubri tul,sarcastic_negative,0.3498219569615682,model,জয়পুরহাট,1,জয়পুরহাট
post_election_upto_forming_government,3081,মাশাল্লাহ,negative,0.34963645569020607,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3082,হাত কাটা উচিত,negative,0.34535124182191757,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3083,সমঝোতা,sarcastic_negative,0.3761403687479077,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3084,ঈদের বোনাস।,negative,0.3550986234819914,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3085,ঔ কি রে কি রে মধু মধু,negative,0.4418233438349213,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3086,এগুলা সোনার ছেলে,positive,0.3209347894256515,model,ঢাকা,1,Dhaka
post_election_upto_forming_government,3087,এর পরেও বাংলাদেশের মানুষ তাদের কে ই ভোট টা দিবে,negative,0.3235963455234224,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3088,সমজতা,sarcastic_negative,0.3761403687479077,model,Panchagarh,1,Panchagarh
post_election_upto_forming_government,3089,আটক কট,negative,0.41063272902253645,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3090,সমঝোতা সমঝোতা,sarcastic_negative,0.3761403687479077,model,Manikganj,1,Manikganj
post_election_upto_forming_government,3091,বাহ,sarcastic_negative,0.364670059862047,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3092,হাট ঘাট খাওয়া শেষ হলে মানচিত্রটাও খেয়ে নিও,negative,0.3865969703971737,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3093,দলকানাগুলো দেখি রাতকানাও,sarcastic_negative,0.3963281299490376,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3094,সমঝোতা করে খাও মনে রাখবা বাবার সম্পত্তি মিলে মিশে খাঁ ওয়া ভালো,sarcastic_negative,0.393490688874869,model,Chittagong,1,Chattogram
post_election_upto_forming_government,3095,সমঝোতা করে খেলেই হয়। রেজাউল রনিকে এই ক্ষেত্রে দাওয়াত দেয়া উচিত।,negative,0.481964637599642,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3096,হাট আর ঘাঁট কি মুখ দিয়ে ঢুকবে।,positive,0.43016931890371857,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3097,"""মাদক মুক্ত বাংলাদেশ চাই, এতে ছাত্র জনতা সহ সাধারণ জনগন সবাই কে এগিয়ে এসে পুলিশ কে সহযোগিতা করা উচিত, পুলিশের বিরুদ্ধে অবস্থান নয়।""",positive,0.38218118355888514,model,Bogra,1,Bogura
post_election_upto_forming_government,3098,লিঠার যেহেতু বলছে তাহলে ঠিকেই বলেছে,positive,0.4294137812994463,model,Sirajganj,1,Sirajganj
post_election_upto_forming_government,3099,"""হাট ঘাট ওর বাবা তৈরি করেছে, তাই সমঝোতার মাধ্যমে খাবে ।""",positive,0.3521991575136429,model,পাবনা,1,পাবনা
post_election_upto_forming_government,3100,"""সমঝোতা বলেও তো একটা ব্যাপার থাকে। সব তো বুঝলাম, রাতের বেলায় সানগ্লাস কি কাজে আসে ?""",sarcastic_negative,0.35708045184972087,model,Khulna,1,Khulna
post_election_upto_forming_government,3101,অন্যের ঘরের রান্না করা ভাতও নিবেন,sarcastic_negative,0.3825302142156482,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3102,বাহ! এই এতো তাদের মনের কথা!,negative,0.33121482136360214,model,Dhaka,1,Dhaka
post_election_upto_forming_government,3103,বাহ! কি চমৎকার তাদের প্লান,negative,0.34792951731567345,model,Bogura,1,Bogura
post_election_upto_forming_government,3104,সবকিছুই সমঝোতা,sarcastic_negative,0.3451228972884328,model,Khulna,1,Khulna
post_election_upto_forming_government,3105,"""সবে তো শুরু, এখনো তো অনেক কিছু বাকি।""",positive,0.3488746122666875,model,সুনামগঞ্জ,1,সুনামগঞ্জ
post_election_upto_forming_government,3106,সেহরি ইফতারি খাওয়ার ইচ্ছে থাকলে তো আর হাট ঘাট খাওয়া লাগতো না খেকু,sarcastic_negative,0.4198132509085655,model,Chittagong,1,Chattogram
