dataset,doc_id,raw_text,clean_text,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_sarcastic_negative,prob_neutral,prob_positive,sentiment_probabilities_json
Post Election Data Updated With Location 09 March,2078,অলরেডি খাওয়া শুরু হয়েছে গুরু।,অলরেডি খাওয়া শুরু হয়েছে গুরু,neutral,0.4419522618927023,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2079,"""হাটের ইট, মাঠের পানি, লগে লেট্টিনের গুও খাইছ""",হাটের ইট মাঠের পানি লগে লেট্টিনের গুও খাইছ,sarcastic_negative,0.5212936590028396,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2080,খায়ে নে বেশি করে কিছু পর ডাবল দিতে হবে,খায়ে নে বেশি করে কিছু পর ডাবল দিতে হবে,neutral,0.565992448988701,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2081,হুম.... সেটাই তো কথা,হুম সেটাই তো কথা,positive,0.7991846845557786,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2082,শুধু হাট-ঘাট কেন হাম্মাম খানাসহ খা ।,শুধু হাট ঘাট কেন হাম্মাম খানাসহ খা,sarcastic_negative,0.4672760346574758,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2083,ওক্যরে ঠিক কথা -- চালিয়ে যান বস,ওক্যরে ঠিক কথা চালিয়ে যান বস,positive,0.6472721856803125,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2084,রাতের বেলায় সানগ্লাস পরার মাঝে এক পইসাশিক আনন্দ আছে দেখে মনে হচ্ছে শরীরে একটা ভাব এসে যায়,রাতের বেলায় সানগ্লাস পরার মাঝে এক পইসাশিক আনন্দ আছে দেখে মনে হচ্ছে শরীরে একটা ভাব এসে যায়,negative,0.4373365811859878,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2085,"""ভাই ঠিকই বলেছেন, আপনার চেহারার সাথে কথাটা খুব মিলে।""",ভাই ঠিকই বলেছেন আপনার চেহারার সাথে কথাটা খুব মিলে,positive,0.4324363066278604,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2086,স্বাস্থ্য দেখে তো অন্য খাদক মনে হচ্ছে,স্বাস্থ্য দেখে তো অন্য খাদক মনে হচ্ছে,sarcastic_negative,0.4218982724138606,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2087,"""আমিও আন্দোলনের পিছনে থাকা সে একজন, আমারও দরকার আছে হাট-ঘাট।""",আমিও আন্দোলনের পিছনে থাকা সে একজন আমারও দরকার আছে হাট ঘাট,negative,0.6355198264086158,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2088,"""Apnar ma bon re deikha raikhen, kobe je ogulo khawa suru kore mamu""",apnar ma bon re deikha raikhen kobe je ogulo khawa suru kore mamu,sarcastic_negative,0.4364781703870702,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2089,"""17 বছরের ক্ষুধার্ত আপনারা, দেশটা একসাথে খাইয়েন না। …""",বছরের ক্ষুধার্ত আপনারা দেশটা একসাথে খাইয়েন না,sarcastic_negative,0.7721401564412212,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2090,তাহলে তুমি বাদ যাবা কেন? MD Rakibul Islam Bappy …,তাহলে তুমি বাদ যাবা কেন md rakibul islam bappy,sarcastic_negative,0.4146094431780104,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2091,আলহামদুলিল্লাহ দেখেও শান্তি। এই জাতির জন্য এইগুলাই ঠিক আছে। ভোট দিবেন ভাই কিসে? ধানের শীষে,আলহামদুলিল্লাহ দেখেও শান্তি এই জাতির জন্য এইগুলাই ঠিক আছে ভোট দিবেন ভাই কিসে ধানের শীষে,positive,0.6400793246471809,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2092,খেলা কোন লেভেলে..?,খেলা কোন লেভেলে,sarcastic_negative,0.4349723980997432,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2093,সেটা কিন্তু অবশ্যই সমঝোতার ভিত্তিতে হতে হবে। কেমন--,সেটা কিন্তু অবশ্যই সমঝোতার ভিত্তিতে হতে হবে কেমন,neutral,0.6653493044630819,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2094,একদম মনের ভেতরের কথাডা কইয়া ফালাইছেন বড় ভাই।,একদম মনের ভেতরের কথাডা কইয়া ফালাইছেন বড় ভাই,sarcastic_negative,0.4473071134247292,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2095,"""বাহ বাহ চমৎকার কথা,খুব ভালো লাগলো, উল্লুকা পাঠার দল""",বাহ বাহ চমৎকার কথা খুব ভালো লাগলো উল্লুকা পাঠার দল,positive,0.4575195918789126,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2096,সমঝোতার মাধ্যমে খেলে কোনো সমস্যা নাই,সমঝোতার মাধ্যমে খেলে কোনো সমস্যা নাই,sarcastic_negative,0.4317454522433112,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2097,কথায় যুক্তি আছে,কথায় যুক্তি আছে,positive,0.5099950884411185,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2098,ঠিকিত বলেছে ভাই আমার,ঠিকিত বলেছে ভাই আমার,negative,0.4175187592408675,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2099,সমঝোতা করে খাও ভাই।,সমঝোতা করে খাও ভাই,positive,0.8302793109881251,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2100,সমঝোতা করে খেলে ভালো হয়,সমঝোতা করে খেলে ভালো হয়,positive,0.5273091157114913,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2101,আমাকেও একটু দিয়েন আমি ও আন্দোলনের সাথে জড়িত ছিলাম,আমাকেও একটু দিয়েন আমি ও আন্দোলনের সাথে জড়িত ছিলাম,negative,0.5473851308576266,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2102,"""Belal Uddin, MD Jahangir Alam, Abdur Rahim Rahul কি খবর বড় ভাইয়েরা""",belal uddin md jahangir alam abdur rahim rahul কি খবর বড় ভাইয়েরা,sarcastic_negative,0.4583579097093586,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2103,সাবধান বেশি খাইলে কিন্তু বদহজম হয়,সাবধান বেশি খাইলে কিন্তু বদহজম হয়,sarcastic_negative,0.6362544310744123,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2104,AR Shaiket আমরাও তো ছিলাম আমাগো হাট ঘাট কই?,ar shaiket আমরাও তো ছিলাম আমাগো হাট ঘাট কই,negative,0.6212961213377078,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2105,Md Kajol ভাই দেওয়ান বাজার আজকে ই দখল দেন,md kajol ভাই দেওয়ান বাজার আজকে ই দখল দেন,neutral,0.6359651685280181,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2106,ভাইটি রাতের বেলা সানগ্লাস পরে যখন বলছে তখন ঠিকই বলছে,ভাইটি রাতের বেলা সানগ্লাস পরে যখন বলছে তখন ঠিকই বলছে,negative,0.4032298917635679,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2107,"""চলার পথে সমালোচনা থাকবেই, আপনি সেদিকে কান না দিয়ে সোজা পাবনার দিকে এগিয়ে যান।""",চলার পথে সমালোচনা থাকবেই আপনি সেদিকে কান না দিয়ে সোজা পাবনার দিকে এগিয়ে যান,sarcastic_negative,0.6035643655584978,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2108,ভোট দিবো কিসে ধানের শীষে।,ভোট দিবো কিসে ধানের শীষে,sarcastic_negative,0.8179795356126848,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2109,"""আর বাসস্ট্যান্ড, টেম্পুস্ট্যান্ড খাবে স্বেচ্ছাসেবক দল""",আর বাসস্ট্যান্ড টেম্পুস্ট্যান্ড খাবে স্বেচ্ছাসেবক দল,negative,0.4322694565819239,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2110,কালা চশমা না লাগালে মনে হয় নেতা হওয়া যায় না,কালা চশমা না লাগালে মনে হয় নেতা হওয়া যায় না,sarcastic_negative,0.5891631994505138,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2111,"""ভোটটা দিবো কিসে,,, ধানের শীষে""",ভোটটা দিবো কিসে ধানের শীষে,sarcastic_negative,0.8554994716947082,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2112,অবশ্যই বস খাবেন সাবধানে খাইয়েন যাতে ইট বালু গলায় না আটকে লক্ষ রাখবেন,অবশ্যই বস খাবেন সাবধানে খাইয়েন যাতে ইট বালু গলায় না আটকে লক্ষ রাখবেন,sarcastic_negative,0.5176804831672012,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2113,সুন্দর বলছে,সুন্দর বলছে,sarcastic_negative,0.4015867447785478,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2114,কথা ক্ল‌িয়ার,কথা ক্লিয়ার,positive,0.8825923269480422,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2115,Wonderful khaw Bhai asto gorur roast khaw... Heart block hoye joldi Moro.. parle ektu ratom khaiyya feilo,wonderful khaw bhai asto gorur roast khaw heart block hoye joldi moro parle ektu ratom khaiyya feilo,neutral,0.4186996690374113,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2116,ও তাইতো আমার তো মনে ছিল না,ও তাইতো আমার তো মনে ছিল না,negative,0.8525569989435778,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2117,বেশি দেরি না জয়বাংলা হয়ে যাবেন,বেশি দেরি না জয়বাংলা হয়ে যাবেন,sarcastic_negative,0.5157352633640587,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2118,মাশাল্লাহ সমঝোতা বলে কথা,মাশাল্লাহ সমঝোতা বলে কথা,positive,0.897955563871255,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2119,ভোট দিবা খাইতে দিবা না তা হবে না,ভোট দিবা খাইতে দিবা না তা হবে না,neutral,0.7948068617790678,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2120,নতুন,নতুন,sarcastic_negative,0.4163122041608352,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2121,অনেক সময় রাস্তাঘাটে গু পরে থাকে এগুলাও কি খাবে? ক্লিয়ার করে কথা বলেন আপনাদের এই এক দোষ,অনেক সময় রাস্তাঘাটে গু পরে থাকে এগুলাও কি খাবে ক্লিয়ার করে কথা বলেন আপনাদের এই এক দোষ,positive,0.7361123123359927,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2122,সহমত,সহমত,sarcastic_negative,0.4030305803688657,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2123,বাহ্ কি সুন্দর বানী।এই হলো নেতা যার থাকবেনা কয় পর খেতা।,বাহ্ কি সুন্দর বানী এই হলো নেতা যার থাকবেনা কয় পর খেতা,negative,0.6177289724556585,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2124,ঠিক আছে,ঠিক আছে,negative,0.5883975582639164,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2125,রাজনীতি টা ব্যাবসা প্রতিষ্ঠান বানিয়ে নিয়েছে।,রাজনীতি টা ব্যাবসা প্রতিষ্ঠান বানিয়ে নিয়েছে,positive,0.5177123884315096,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2126,Gu kha,gu kha,sarcastic_negative,0.4610433039259448,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2127,টয়লেট ও খাইস,টয়লেট ও খাইস,sarcastic_negative,0.4531086950183998,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2128,ওকে,ওকে,negative,0.5452180768380953,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2129,জি আচ্ছা খান!,জি আচ্ছা খান,sarcastic_negative,0.4595350811543924,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2130,"""কোন কথা নাই,সোজা বহিষ্কার""",কোন কথা নাই সোজা বহিষ্কার,positive,0.5816305260595799,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2131,জনগন এটা পছন্দ করে না। একটি ভাল কাজ করে টাকা আয় করুন।,জনগন এটা পছন্দ করে না একটি ভাল কাজ করে টাকা আয় করুন,positive,0.7019457887433527,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2132,খাইতে থাকেন,খাইতে থাকেন,negative,0.7073732662339551,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2133,লাগাতে লাগা আরও ধান লাগা,লাগাতে লাগা আরও ধান লাগা,sarcastic_negative,0.42179354090781,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2134,একটু সমঝোতা করে নিলে ভালো হতো,একটু সমঝোতা করে নিলে ভালো হতো,positive,0.4166551659817792,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2135,পায়খানা ইয়ে মানে পাবলিক টয়লেট খাবেনা?,পায়খানা ইয়ে মানে পাবলিক টয়লেট খাবেনা,sarcastic_negative,0.5485556446138047,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2136,ইনসাফভিত্তিক বন্টন,ইনসাফভিত্তিক বন্টন,positive,0.4143068556044432,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2137,ও আইচ্ছা।,ও আইচ্ছা,sarcastic_negative,0.4408151041789237,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2138,ঘাট পাবে যে নৌকা দিয়ে মানুষ পারাপারের কাজ করে।,ঘাট পাবে যে নৌকা দিয়ে মানুষ পারাপারের কাজ করে,positive,0.7284299814762835,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2139,বিএনপির উচিত ছাত্রদল এবং যুবদল বাদে অন্য সকল সংগঠনের সঙ্গে সম্পৃক্ততার বিষয়টি নিশ্চিত করা,বিএনপির উচিত ছাত্রদল এবং যুবদল বাদে অন্য সকল সংগঠনের সঙ্গে সম্পৃক্ততার বিষয়টি নিশ্চিত করা,negative,0.4447097377772864,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2140,ওকে,ওকে,negative,0.5452180768380953,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2141,দেশে হচ্ছেটা কি,দেশে হচ্ছেটা কি,sarcastic_negative,0.4187371611885805,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2142,বিএনপি'র কোন নেতাও কর্মী আন্দোলনে ছিল না,বিএনপি র কোন নেতাও কর্মী আন্দোলনে ছিল না,negative,0.6523367804304799,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2143,৩০০ টাকার বিনিময়ে যে সরকার বানিয়েছে জনগন তার থেকে আর ভালো কি আশা করা যায়,টাকার বিনিময়ে যে সরকার বানিয়েছে জনগন তার থেকে আর ভালো কি আশা করা যায়,negative,0.4824755542573744,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2144,বেশি খাইলে দাঁতে পোকা ধরবে...,বেশি খাইলে দাঁতে পোকা ধরবে,negative,0.4680515788497261,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2145,হাট ঘাট সবি উপজেলা পরিশোধ লোকের তোলা উচিত। কারন নেতারা হাটের/ঘাটের টেন্ডার নেয় ১০০০ টাকায় আর সাধারণ মানুষের কাছ থেকে ভিক্ষা তুলে ১০০০০০ টাকা।,হাট ঘাট সবি উপজেলা পরিশোধ লোকের তোলা উচিত কারন নেতারা হাটের ঘাটের টেন্ডার নেয় টাকায় আর সাধারণ মানুষের কাছ থেকে ভিক্ষা তুলে টাকা,negative,0.4366438020540125,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2146,সবাই বলেন কবুল,সবাই বলেন কবুল,sarcastic_negative,0.515652247221559,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2147,"""বেশি খাও খাও করবেন না, বেশি খাইলে বমি হবে।""",বেশি খাও খাও করবেন না বেশি খাইলে বমি হবে,neutral,0.5806086059413103,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2148,রাইট,রাইট,positive,0.4021210446989107,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2149,খাও খাও! এইনা হলো খাদকের মতো কথা,খাও খাও এইনা হলো খাদকের মতো কথা,positive,0.5303119946955868,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2150,আহারে আমার দেশ,আহারে আমার দেশ,sarcastic_negative,0.4316815573930109,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2151,সাব্বাস বেটা,সাব্বাস বেটা,sarcastic_negative,0.4259222071210912,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2152,Might is right,might is right,sarcastic_negative,0.5151953404373407,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2153,Engr Mohammad Monir Baig তুমি বন্ধু সংগ্রামী তোমার অধিকার বেশী,engr mohammad monir baig তুমি বন্ধু সংগ্রামী তোমার অধিকার বেশী,sarcastic_negative,0.7457339614605046,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2154,টাটকী/টয়লেট /পায়খানা কে খাবে ভাই?,টাটকী টয়লেট পায়খানা কে খাবে ভাই,sarcastic_negative,0.6741678287412914,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,2155,মামার বাড়ির আবদার,মামার বাড়ির আবদার,negative,0.403839893171886,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2156,"""এটা যৌক্তিক দাবি, সমর্থন জানাই।""",এটা যৌক্তিক দাবি সমর্থন জানাই,negative,0.4030934815976977,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,2157,আলহামদুলিল্লাহ,আলহামদুলিল্লাহ,positive,0.6961564278676875,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
